district,transaction_house,transaction_time,transaction_area,total_price,average_price,storey,deco,house_url,agent_name,career_years,agent_location,agent_rank,agent_url
丰台,洋桥北里,2020-09,57.3平米,300万,52357元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108966715.html,李建华,4-5年,嘉园店A店,综合经纪人,https://dianpu.lianjia.com/1000000020232081/
丰台,冬季星空,2020-09,108.52平米,624万,57501元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101107713751.html,陈庆刚,5年以上,明日嘉园店A店,综合经纪人,https://dianpu.lianjia.com/1000000020049973/
丰台,临泓路6号院,2020-09,77.86平米,387万,49705元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108496262.html,黄鑫,5年以上,远洋自然店A店,综合经纪人,https://dianpu.lianjia.com/1000000020153114/
丰台,时代芳群,2020-09,165.33平米,1097万,66353元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101107817931.html,黄金路,5年以上,时代芳群店A店,综合经纪人,https://dianpu.lianjia.com/1000000020034189/
丰台,张郭庄小区,2020-09,54.5平米,181万,33212元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101108944053.html,卢涛,3-4年,卢沟桥店A店,综合经纪人,https://dianpu.lianjia.com/1000000020300657/
丰台,玺萌丽苑,2020-09,155.28平米,768万,49460元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108536296.html,赵晨璐,4-5年,草桥旗舰店A店,综合经纪人,https://dianpu.lianjia.com/1000000020211644/
丰台,广安﹒康馨家园,2020-09,73.52平米,338万,45974元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108544881.html,党立朋,4-5年,军博店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020168818/
丰台,花园北里,2020-09,53.5平米,150万,28038元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101107963335.html,赵文轩,5年以上,格调店A店,综合经纪人,https://dianpu.lianjia.com/1000000010099259/
丰台,怡海花园富泽园,2020-09,106.33平米,549万,51595元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107663368.html,樊晓勇,5年以上,富丰桥店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010143290/
丰台,盛鑫嘉园,2020-09,156.71平米,811万,51752元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101108972940.html,于肖月,5年以上,双榆树小区店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010089755/
丰台,南珠苑,2020-09,72.1平米,375万,52012元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108085001.html,蔺春雷,5年以上,草桥旗舰店A店,综合经纪人,https://dianpu.lianjia.com/1000000020083968/
丰台,南顶村,2020-09,54平米,264万,48889元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101108401782.html,徐淑敏,5年以上,沿海赛洛城一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020097921/
丰台,嘉业大厦,2020-09,136.58平米,477万,34896元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101108442020.html,刘真真,5年以上,宋家庄家园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020039211/
丰台,万年花城一期,2020-09,113.09平米,640万,56593元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108000020.html,杨柳,5年以上,保利百合店A店,综合经纪人,https://dianpu.lianjia.com/1000000020078915/
丰台,民岳家园,2020-09,104.44平米,452万,43279元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101108972985.html,张孟九,2-3年,西府景园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000023027959/
丰台,长安新城一区,2020-09,56.22平米,253万,45002元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101109032292.html,张恒,5年以上,新青塔店B店,买卖经纪人,https://dianpu.lianjia.com/1000000020043638/
丰台,西马金润二区,2020-09,41.6平米,250万,60085元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101105776238.html,鲁文超,<1年,新建欣苑店A店,综合经纪人,https://dianpu.lianjia.com/1000000026692848/
丰台,西马金润一区,2020-09,83.48平米,484万,57955元/平,底层,简装,https://bj.lianjia.com/chengjiao/101108707453.html,崔海军,5年以上,角门东地铁店A店,综合经纪人,https://dianpu.lianjia.com/1000000010088360/
丰台,玉林里小区,2020-09,50.7平米,308万,60750元/平,底层,简装,https://bj.lianjia.com/chengjiao/101108352074.html,刘培元,5年以上,玉林里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020031483/
丰台,汇锦苑,2020-09,108.42平米,540万,49807元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101108951092.html,张辉,4-5年,万寿路地铁新店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020205478/
丰台,中建一局北院,2020-09,90.8平米,424万,46697元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101103041863.html,王晗,<1年,望园西里店A店,综合经纪人,https://dianpu.lianjia.com/1000000026679250/
丰台,西罗园一区,2020-09,59.3平米,343万,57842元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101108976811.html,马凤丽,5年以上,西罗园物美超市店A店,综合经纪人,https://dianpu.lianjia.com/1000000020047591/
丰台,嘉园三里,2020-09,51.86平米,239万,45990元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108569641.html,王婷婷,5年以上,明日嘉园店A店,综合经纪人,https://dianpu.lianjia.com/1000000020112279/
丰台,政怡家园,2020-09,92.65平米,500万,53967元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106946388.html,许嘉博,<1年,乐活家园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026694276/
丰台,远洋自然,2020-09,112.78平米,740万,65615元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101106149651.html,刘帅军,5年以上,海户西里B店A店,综合经纪人,https://dianpu.lianjia.com/1000000020022031/
丰台,长安新城一区,2020-09,111.76平米,484万,43308元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101107744277.html,李宗亮,4-5年,上地中心店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020264625/
丰台,万年花城三期,2020-09,27.94平米,38万,13601元/平,地下室,其他,https://bj.lianjia.com/chengjiao/101108378566.html,栗帅帅,4-5年,三环新城店A店,综合经纪人,https://dianpu.lianjia.com/1000000020203421/
丰台,天兴家园,2020-09,89.47平米,423万,47279元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107398482.html,董华彬,5年以上,中海国际店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020026241/
丰台,新村二里,2020-09,100.27平米,394万,39294元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101105978607.html,曹志娟,5年以上,绿城百合中心店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020149912/
丰台,蔚园,2020-09,46.79平米,214万,45673元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101106815013.html,郭井涛,5年以上,新青塔店B店,买卖经纪人,https://dianpu.lianjia.com/1000000020114217/
丰台,圣淘沙,2020-09,94.25平米,528万,56022元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101108780679.html,曹小蓓,5年以上,赵公口店A店,综合经纪人,https://dianpu.lianjia.com/1000000010145520/
丰台,青塔芳园,2020-09,44.26平米,228万,51514元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108919283.html,王微子,5年以上,博龙家园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020021259/
丰台,鑫兆雅园北区,2020-09,62.32平米,377万,60495元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101109001032.html,何旷,2-3年,鑫兆雅园地铁店A店,综合经纪人,https://dianpu.lianjia.com/1000000026010386/
丰台,旭日嘉园,2020-09,129平米,695万,53876元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101107694347.html,高明,4-5年,首座御园店A店,综合经纪人,https://dianpu.lianjia.com/1000000020225947/
丰台,珠江骏景南区,2020-09,174.75平米,880万,50358元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101106569949.html,武东波,5年以上,珠江骏景社区店A店,综合经纪人,https://dianpu.lianjia.com/1000000020112901/
丰台,益丰苑,2020-09,94.94平米,756-771万,--元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101109109274.html,李远远,3-4年,保利百合店A店,综合经纪人,https://dianpu.lianjia.com/1000000020350832/
丰台,万年花城四期,2020-09,139.31平米,800-821万,--元/平,低楼层,其他,https://bj.lianjia.com/chengjiao/BJ0037510136.html,,,,,
丰台,东大街东里,2020-09,53.8平米,337-344万,--元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101107966395.html,丁云朋,5年以上,丰益桥店A店,综合经纪人,https://dianpu.lianjia.com/1000000020142714/
丰台,万年花城一期,2020-09,116.87平米,661-665万,--元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101107856734.html,范文,5年以上,万年花城中心店A店,综合经纪人,https://dianpu.lianjia.com/1000000010083431/
丰台,名都家苑,2020-09,86.44平米,585-596万,--元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101108869273.html,刘玉杰,4-5年,名都家苑店A店,综合经纪人,https://dianpu.lianjia.com/1000000020197804/
丰台,前泥洼小区,2020-09,60.71平米,337-344万,--元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106868468.html,张海平,5年以上,丰益桥店A店,综合经纪人,https://dianpu.lianjia.com/1000000020127875/
丰台,久敬佳园二区,2020-09,98.19平米,437万,44425元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101108622185.html,胡海,5年以上,和义东里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020082927/
丰台,长安新城一区,2020-09,55.52平米,263万,47317元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101108452134.html,陈丹丹,5年以上,长安新城店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020101794/
丰台,方庄南路18号院,2020-09,92.11平米,449万,48747元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101109142393.html,李盛楠,5年以上,南方庄店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020097853/
丰台,未来上层,2020-09,96.39平米,676万,70132元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107667907.html,董慧,5年以上,草桥玺萌店A店,综合经纪人,https://dianpu.lianjia.com/1000000020060947/
丰台,期颐百年,2020-09,68.9平米,295万,42816元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108770844.html,汪奇,5年以上,三环新城店A店,综合经纪人,https://dianpu.lianjia.com/1000000020050229/
丰台,益明园,2020-09,110.63平米,807万,72946元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107662092.html,武林,3-4年,时代之光南门店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020297703/
丰台,五爱屯东街64号院,2020-09,44.93平米,190万,42289元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108684269.html,徐秋平,5年以上,理想城店A店,综合经纪人,https://dianpu.lianjia.com/1000000020069856/
丰台,莲花池南里,2020-09,59.4平米,429万,72139元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108539845.html,景艳卉,5年以上,万寿路地铁新店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020039842/
丰台,东罗园,2020-09,51.73平米,286万,55191元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108071581.html,赵晓爽,4-5年,木樨园地铁店A店,综合经纪人,https://dianpu.lianjia.com/1000000020201428/
丰台,首开华润城,2020-09,136.86平米,1089万,79556元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101106611193.html,汤爽,5年以上,总部基地店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010097955/
丰台,静馨嘉苑,2020-09,122.34平米,617万,50434元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108105516.html,王建刚,4-5年,安宁庄一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020292035/
丰台,和光里,2020-09,56.75平米,321万,56564元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101109171761.html,杨海彬,1-2年,中关村一店B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026047008/
丰台,世华水岸C区,2020-09,111.67平米,700万,62685元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101104747454.html,王丹丹,5年以上,一瓶西门店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020128666/
丰台,天骄俊园8号院,2020-09,57.28平米,236万,41202元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101109011676.html,张永敏,5年以上,长丰园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010137535/
丰台,开阳里一区,2020-09,45.8平米,325万,70961元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101109157585.html,张岩,4-5年,开阳里三区店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020226860/
丰台,长安新城二区,2020-09,141.43平米,838万,59252元/平,底层,精装,https://bj.lianjia.com/chengjiao/101108438630.html,钟正,4-5年,玉海园新店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020195487/
丰台,草桥欣园四区,2020-09,80.77平米,498万,61657元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101109122621.html,王芳,5年以上,草桥旗舰店A店,综合经纪人,https://dianpu.lianjia.com/1000000010085096/
丰台,上海建筑,2020-09,137.35平米,897万,65308元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108360764.html,林秋影,4-5年,上海建筑一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020254447/
丰台,南庭新苑北区,2020-09,51.41平米,228万,44350元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106394629.html,赵志坤,<1年,同兴园物美店A店,综合经纪人,https://dianpu.lianjia.com/1000000026639690/
丰台,宜兰园,2020-09,63.44平米,280万,44137元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108805030.html,武海翠,5年以上,风格店B店,综合经纪人,https://dianpu.lianjia.com/1000000010084036/
丰台,民岳家园三期,2020-09,69.69平米,325万,46636元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107914286.html,张龙,4-5年,大成郡一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020267112/
丰台,广安﹒康馨家园,2020-09,59.81平米,265万,44307元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101108769287.html,李艳娟,3-4年,康馨家园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020391153/
丰台,怡海花园恒丰园,2020-09,77.35平米,456万,58889元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101106467303.html,许攀娜,5年以上,新华龙店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010135845/
丰台,青塔芳园,2020-09,59.72平米,303万,50737元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106605941.html,秦园,5年以上,今日家园胜利店A店,综合经纪人,https://dianpu.lianjia.com/1000000020093999/
丰台,和义东里三区,2020-09,50.95平米,221万,43278元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108637845.html,吕彦东,5年以上,和义西里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010067966/
丰台,东丽温泉,2020-09,140.93平米,765万,54283元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101106754907.html,赵耀武,5年以上,海户西里一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020104469/
丰台,泽信公馆,2020-09,104.59平米,801万,76585元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101105238295.html,张环,4-5年,国典华园南门店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020215419/
丰台,枫竹苑二区,2020-09,91.53平米,565万,61729元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107995117.html,李丰达,5年以上,草桥玺萌店A店,综合经纪人,https://dianpu.lianjia.com/1000000020169768/
丰台,西马金润一区,2020-09,159.87平米,860万,53794元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106834100.html,王博,4-5年,慈云寺店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020210488/
丰台,设计师广场,2020-09,46.96平米,220万,46849元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108542420.html,李旋,4-5年,万丰路店A店,综合经纪人,https://dianpu.lianjia.com/1000000020275457/
丰台,阳光花园,2020-09,42.7平米,316万,74005元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108738092.html,刘超群,5年以上,新望春园店B店,买卖经纪人,https://dianpu.lianjia.com/1000000010137386/
丰台,青秀雅苑,2020-09,68.81平米,322万,46796元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101108654287.html,宋云飞,5年以上,望园东里一店A店,综合经纪人,https://dianpu.lianjia.com/1000000010098174/
丰台,南苑北里三区,2020-09,58.79平米,223万,37932元/平,底层,简装,https://bj.lianjia.com/chengjiao/101108397064.html,杨金风,5年以上,和义东里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020047390/
丰台,南庭新苑北区,2020-09,58.9平米,319万,54160元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101109102122.html,宋涵,5年以上,南庭新苑店A店,综合经纪人,https://dianpu.lianjia.com/1000000020161794/
丰台,珠江骏景南区,2020-09,66.42平米,345万,51943元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108513460.html,张红昌,4-5年,东铁营店A店,综合经纪人,https://dianpu.lianjia.com/1000000020259617/
丰台,珠江御景,2020-09,130.9平米,415万,31704元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108939998.html,韩少鹏,5年以上,万年花城中心店A店,综合经纪人,https://dianpu.lianjia.com/1000000020078888/
丰台,南庭新苑北区,2020-09,58.42平米,273万,46731元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108614426.html,滑平革,5年以上,南庭新苑店A店,综合经纪人,https://dianpu.lianjia.com/1000000020119064/
丰台,银地家园,2020-09,128平米,513万,40079元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108888920.html,李乐乐,5年以上,理想城店A店,综合经纪人,https://dianpu.lianjia.com/1000000020032024/
丰台,芳泽园,2020-09,76.39平米,413万,54000元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108648526.html,李小月,4-5年,静馨嘉苑店A店,综合经纪人,https://dianpu.lianjia.com/1000000020229996/
丰台,和光里,2020-09,67.94平米,341万,50192元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108022941.html,马春良,5年以上,和光里店A店,综合经纪人,https://dianpu.lianjia.com/1000000010146201/
丰台,嘉园二里,2020-09,63.51平米,320万,50386元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107835260.html,路光鑫,5年以上,星河城东门店A店,综合经纪人,https://dianpu.lianjia.com/1000000010135411/
丰台,芳群园二区,2020-09,43.37平米,278万,64100元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106256740.html,吕孟,4-5年,马家堡一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020263328/
丰台,天龙华鹤,2020-09,69.09平米,276万,39948元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101107337672.html,彭羽希,5年以上,科丰桥店B店,买卖经纪人,https://dianpu.lianjia.com/1000000020072942/
丰台,设计师广场,2020-09,51.16平米,215万,41957元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101108898525.html,张景旺,5年以上,甜水园北里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020046677/
丰台,紫芳园一区,2020-09,72.2平米,511万,70776元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101108602316.html,徐思,5年以上,群星路店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020079684/
丰台,建欣苑四里,2020-09,68.36平米,319万,46665元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101107989645.html,韩建国,5年以上,天鹅湾北区店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020130131/
丰台,枫南世嘉,2020-09,116.22平米,595万,51197元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101107997685.html,佟昆鹏,5年以上,西马金润店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020050361/
丰台,怡海花园恒泰园,2020-09,70.9平米,430万,60649元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101109156986.html,王艳艳,5年以上,总部基地店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010073093/
丰台,万恒家园,2020-09,65.69平米,358万,54499元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101109213741.html,张凯,3-4年,万科紫苑店A店,综合经纪人,https://dianpu.lianjia.com/1000000020374149/
丰台,万科中粮假日风景,2020-09,98.2平米,628万,63952元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101107528540.html,王亮亮,4-5年,假日风景西门店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020240307/
丰台,庄维多摩市三期,2020-09,85.78平米,517万,60271元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101108117327.html,周晓红,5年以上,庄维花园店B店,综合经纪人,https://dianpu.lianjia.com/1000000010076615/
丰台,蔚园,2020-09,45.05平米,223万,49501元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101109184366.html,刘志忠,1-2年,兴海园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026066995/
丰台,莲香园,2020-09,81.61平米,525万,64331元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101108778866.html,侯树峰,5年以上,莲香园店A店,综合经纪人,https://dianpu.lianjia.com/1000000010079283/
丰台,益星园,2020-09,107.1平米,760万,70962元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108910661.html,王金涛,5年以上,蓝调国际店A店,综合经纪人,https://dianpu.lianjia.com/1000000020000086/
丰台,樊家村甲14号院,2020-09,80.52平米,395万,49057元/平,底层,毛坯,https://bj.lianjia.com/chengjiao/101108586215.html,田静,5年以上,三环新城地铁店A店,综合经纪人,https://dianpu.lianjia.com/1000000020035536/
丰台,阳光花园,2020-09,69.48平米,497万,71532元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108758063.html,贾云丰,5年以上,公益西桥地铁店A店,综合经纪人,https://dianpu.lianjia.com/1000000020169779/
丰台,彩虹城二区,2020-09,49.45平米,260万,52579元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108175015.html,,,,,
丰台,鑫兆雅园南区,2020-09,56.98平米,345万,60548元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101104664073.html,杨广微,3-4年,北蜂窝一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020381168/
丰台,芳群园二区,2020-09,91.78平米,603万,65701元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101109116415.html,陈春美,4-5年,时代芳群店A店,综合经纪人,https://dianpu.lianjia.com/1000000020240387/
丰台,育芳园甲一号院,2020-09,66.36平米,383万,57716元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107133245.html,祁国,3-4年,华星影城一店B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020387447/
丰台,万科紫苑,2020-09,95.22平米,630万,66163元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101108447798.html,刘杨,5年以上,珠江峰景店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020109630/
丰台,莲香园,2020-09,81.61平米,540万,66169元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101109144543.html,杨艳慧,5年以上,华尔街店A店,综合经纪人,https://dianpu.lianjia.com/1000000020082024/
丰台,和义西里四区,2020-09,80.38平米,368万,45783元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108838666.html,张晓林,<1年,中海城紫鑫阁店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026678520/
丰台,万源南里,2020-09,41.9平米,186万,44273元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101109228131.html,郑雷雨,5年以上,五福堂地铁B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020085276/
丰台,筑梦园,2020-09,66.04平米,412万,62387元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101109193228.html,李洋,5年以上,鑫兆雅园一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020119354/
丰台,南庭新苑南区,2020-09,60.54平米,260万,42881元/平,底层,精装,https://bj.lianjia.com/chengjiao/101108436638.html,张海燕,5年以上,同兴园物美店A店,综合经纪人,https://dianpu.lianjia.com/1000000020039957/
丰台,莲香园,2020-09,91.59平米,553万,60378元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101104863464.html,徐九德,5年以上,稻香园一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010087420/
丰台,广安﹒康馨家园,2020-09,68.21平米,271万,39731元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108978144.html,邱世波,5年以上,广安康馨家园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020005909/
丰台,万润风景,2020-09,124.44平米,764万,61379元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101106115332.html,郑亚瑞,3-4年,蓝调国际店A店,综合经纪人,https://dianpu.lianjia.com/1000000020335575/
丰台,宜兰园,2020-09,113.38平米,458万,40396元/平,底层,毛坯,https://bj.lianjia.com/chengjiao/101103515297.html,刘晓攀,5年以上,风格店B店,综合经纪人,https://dianpu.lianjia.com/1000000020141023/
丰台,蔚园,2020-09,54.51平米,293万,53752元/平,底层,简装,https://bj.lianjia.com/chengjiao/101108518461.html,刘杰,1-2年,大成路店A店,综合经纪人,https://dianpu.lianjia.com/1000000026529797/
丰台,六营门小区,2020-09,61平米,335万,54919元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101109178222.html,谢登科,5年以上,万源广场店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020017342/
丰台,丽泽景园,2020-09,78.44平米,547万,69735元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101109021390.html,苗亚群,<1年,丰管路一店A店,综合经纪人,https://dianpu.lianjia.com/1000000026653616/
丰台,长馨园,2020-09,48.46平米,160万,33017元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101109164438.html,候飞,5年以上,卢沟桥店A店,综合经纪人,https://dianpu.lianjia.com/1000000010080564/
丰台,建欣苑三里,2020-09,65.99平米,364万,55160元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106806749.html,崔文强,2-3年,石榴园店A店,综合经纪人,https://dianpu.lianjia.com/1000000023108375/
丰台,左右坊,2020-09,90.07平米,446万,49518元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101106689045.html,张志红,1-2年,双桥路店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026510287/
丰台,苗圃东里,2020-09,65.88平米,355万,53886元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101108501233.html,谷忠勃,5年以上,彩虹城西区店A店,综合经纪人,https://dianpu.lianjia.com/1000000020100557/
丰台,青塔芳园,2020-09,45.72平米,198万,43308元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101109196068.html,昝飞,5年以上,吉祥园店A店,综合经纪人,https://dianpu.lianjia.com/1000000010089752/
丰台,东幸福街,2020-09,47平米,310万,65958元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101109093488.html,张林,5年以上,庄维花园店B店,综合经纪人,https://dianpu.lianjia.com/1000000020111052/
丰台,嘉园三里,2020-09,44.44平米,242万,54456元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101104681189.html,石晓兰,5年以上,明日嘉园店A店,综合经纪人,https://dianpu.lianjia.com/1000000020040744/
丰台,保利百合,2020-09,81.12平米,628万,77404元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101109003394.html,张云龙,5年以上,紫金新干线北门店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010074800/
丰台,张郭庄小区,2020-09,42.3平米,160万,37826元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101107684920.html,彭玉欣,1-2年,沸城店A店,综合经纪人,https://dianpu.lianjia.com/1000000026548641/
丰台,西翠芳庭,2020-09,90.66平米,438万,48313元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101108752584.html,张宁宁,1-2年,曙光花园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026514447/
